colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
101,37,146,101,255,A. SABIN,ROSARIO,25,AVELLANEDA,ROSARIO,6732,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,255,A. SABIN,ROSARIO,25,AVELLANEDA,ROSARIO,6732,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,255,A. SABIN,ROSARIO,264,CASILDA,ROSARIO,5195,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,59,AYACUCHO,ROSARIO,403,COCHABAMBA,ROSARIO,6950,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,59,AYACUCHO,ROSARIO,403,COCHABAMBA,ROSARIO,6950,ROJA,PCIAS UNIAD Y J J PASO,101 ROJA > PCIAS UNIAD Y J J PASO
101,37,146,101,59,AYACUCHO,ROSARIO,377,ITUZAINGO,ROSARIO,6020,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,59,AYACUCHO,ROSARIO,377,ITUZAINGO,ROSARIO,6020,ROJA,PCIAS UNIAD Y J J PASO,101 ROJA > PCIAS UNIAD Y J J PASO
101,37,146,101,653,BAHIA BLANCA,ROSARIO,819,BOGADO,ROSARIO,8124,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,653,BAHIA BLANCA,ROSARIO,62,JUNIN,ROSARIO,4933,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,124,BERUTI,ROSARIO,125,RIOBAMBA,ROSARIO,1338,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,124,BERUTI,ROSARIO,125,RIOBAMBA,ROSARIO,1338,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,652,CANGALLO,ROSARIO,728,HARDING,ROSARIO,6132,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,264,CASILDA,ROSARIO,652,CANGALLO,ROSARIO,4926,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,264,CASILDA,ROSARIO,652,CANGALLO,ROSARIO,4926,ROJA,PCIAS UNIAD Y J J PASO,101 ROJA > PCIAS UNIAD Y J J PASO
101,37,146,101,264,CASILDA,ROSARIO,614,DIAZ VELEZ,ROSARIO,4960,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,264,CASILDA,ROSARIO,735,DON BOSCO,ROSARIO,6336,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,264,CASILDA,ROSARIO,469,IGUAZU,ROSARIO,9739,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,264,CASILDA,ROSARIO,325,MAR DEL PLATA,ROSARIO,8944,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,264,CASILDA,ROSARIO,866,NUEVA YORK,ROSARIO,9605,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,209,CERRITO,ROSARIO,59,AYACUCHO,ROSARIO,6871,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,59,AYACUCHO,ROSARIO,6871,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,124,BERUTI,ROSARIO,4369,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,124,BERUTI,ROSARIO,4369,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,619,CHACABUCO,ROSARIO,4501,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,619,CHACABUCO,ROSARIO,4501,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,337,NECOCHEA,ROSARIO,5048,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,209,CERRITO,ROSARIO,337,NECOCHEA,ROSARIO,5048,ROJA,CIUDAD UNIVERSITARIA,101 ROJA > CIUDAD UNIVERSITARIA
101,37,146,101,589,DOMINICANA,ROSARIO,26,FRENCH,ROSARIO,4941,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,589,DOMINICANA,ROSARIO,138,GORRITI,ROSARIO,8713,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,589,DOMINICANA,ROSARIO,636,R. DARIO,ROSARIO,4711,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,589,DOMINICANA,ROSARIO,636,R. DARIO,ROSARIO,8725,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,589,DOMINICANA,ROSARIO,590,ROSSINI,ROSARIO,4195,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,589,DOMINICANA,ROSARIO,590,ROSSINI,ROSARIO,4461,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,265,FORMOSA,ROSARIO,62,JUNIN,ROSARIO,5315,ROJA,PCIAS UNIAD Y J J PASO,101 ROJA > PCIAS UNIAD Y J J PASO
101,37,146,101,138,GORRITI,ROSARIO,653,BAHIA BLANCA,ROSARIO,5990,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,138,GORRITI,ROSARIO,469,IGUAZU,ROSARIO,3671,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,31,HUMBERTO PRIMERO,ROSARIO,285,BACARIS,ROSARIO,2177,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,31,HUMBERTO PRIMERO,ROSARIO,614,DIAZ VELEZ,ROSARIO,4470,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,31,HUMBERTO PRIMERO,ROSARIO,325,MAR DEL PLATA,ROSARIO,5831,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,469,IGUAZU,ROSARIO,470,HUSARES,ROSARIO,3127,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,469,IGUAZU,ROSARIO,62,JUNIN,ROSARIO,3257,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,469,IGUAZU,ROSARIO,39,VELEZ SARSFIELD,ROSARIO,3316,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,133,C. ALDAO,ROSARIO,2974,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,187,D. CULLEN,ROSARIO,3147,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,187,D. CULLEN,ROSARIO,4132,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,93,J. J. PASO,ROSARIO,387,DE ANGELIS,ROSARIO,5863,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,93,J. J. PASO,ROSARIO,589,DOMINICANA,ROSARIO,9816,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,94,F. MORE,ROSARIO,3617,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,89,FRAGA,ROSARIO,2912,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,89,FRAGA,ROSARIO,3738,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,93,J. J. PASO,ROSARIO,251,GARZON,ROSARIO,2163,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,251,GARZON,ROSARIO,3876,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
101,37,146,101,93,J. J. PASO,ROSARIO,421,LARREA,ROSARIO,3611,NEGRA,CIUDAD UNIVERSITARIA,101 NEGRA > CIUDAD UNIVERSITARIA
101,37,146,101,93,J. J. PASO,ROSARIO,421,LARREA,ROSARIO,9610,NEGRA,CEMENTERIO LA PIEDAD,101 NEGRA > CEMENTERIO LA PIEDAD
