colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
115,28,18,115,45,AYALA GAUNA,ROSARIO,46,JOSE COLOMBRES,ROSARIO,1074,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,45,AYALA GAUNA,ROSARIO,72,SANCHEZ DE LORIA,ROSARIO,1148,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,45,AYALA GAUNA,ROSARIO,72,SANCHEZ DE LORIA,ROSARIO,9892,115,BARRIO GRAFICO,115 115 > BARRIO GRAFICO
115,28,18,115,71,BALCARCE,ROSARIO,573,RIOJA,ROSARIO,8255,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,71,BALCARCE,ROSARIO,573,RIOJA,ROSARIO,8255,AEROPUERTO,BERUTTI Y RIOBAMBA,115 AEROPUERTO > BERUTTI Y RIOBAMBA
115,28,18,115,124,BERUTI,ROSARIO,125,RIOBAMBA,ROSARIO,1338,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,124,BERUTI,ROSARIO,125,RIOBAMBA,ROSARIO,1338,AEROPUERTO,BERUTTI Y RIOBAMBA,115 AEROPUERTO > BERUTTI Y RIOBAMBA
115,28,18,115,67,C. COLON,ROSARIO,403,COCHABAMBA,ROSARIO,9978,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,67,C. COLON,ROSARIO,403,COCHABAMBA,ROSARIO,9978,AEROPUERTO,BERUTTI Y RIOBAMBA,115 AEROPUERTO > BERUTTI Y RIOBAMBA
115,28,18,115,67,C. COLON,ROSARIO,377,ITUZAINGO,ROSARIO,9272,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,67,C. COLON,ROSARIO,377,ITUZAINGO,ROSARIO,9272,AEROPUERTO,BERUTTI Y RIOBAMBA,115 AEROPUERTO > BERUTTI Y RIOBAMBA
115,28,18,115,67,C. COLON,ROSARIO,33,PELLEGRINI,ROSARIO,6569,115,CIUDAD UNIVERSITARIA,115 115 > CIUDAD UNIVERSITARIA
115,28,18,115,67,C. COLON,ROSARIO,33,PELLEGRINI,ROSARIO,6569,AEROPUERTO,BERUTTI Y RIOBAMBA,115 AEROPUERTO > BERUTTI Y RIOBAMBA
