colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
125,43,146,125,49,27 DE FEBRERO,ROSARIO,133,C. ALDAO,ROSARIO,9038,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,49,27 DE FEBRERO,ROSARIO,131,MATIENZO,ROSARIO,7912,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,71,BALCARCE,ROSARIO,171,9 DE JULIO,ROSARIO,9030,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,71,BALCARCE,ROSARIO,37,MENDOZA,ROSARIO,7115,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,71,BALCARCE,ROSARIO,158,MONTEVIDEO,ROSARIO,8946,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,71,BALCARCE,ROSARIO,33,PELLEGRINI,ROSARIO,1147,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,71,BALCARCE,ROSARIO,80,SAN LUIS,ROSARIO,9408,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,38,BARRA,ROSARIO,705,G. DEMESTRI,ROSARIO,8406,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,164,AMENABAR,ROSARIO,2655,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,558,C. SAAVEDRA,ROSARIO,3881,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,127,DEAN FUNES,ROSARIO,9985,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,112,GABOTO,ROSARIO,6274,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,331,GALVEZ,ROSARIO,9693,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,224,J. DE GARAY,ROSARIO,3970,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,133,C. ALDAO,ROSARIO,248,OCAMPO,ROSARIO,3741,UNICO,DEAN FUNES Y PCIAS. UNIDAS,125 UNICO > DEAN FUNES Y PCIAS. UNIDAS
125,43,146,125,133,C. ALDAO,ROSARIO,74,RUEDA,ROSARIO,5488,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,35,CARLOS M. ALVEAR,ROSARIO,158,MONTEVIDEO,ROSARIO,7938,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,83,CORRIENTES,ROSARIO,171,9 DE JULIO,ROSARIO,5844,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
125,43,146,125,83,CORRIENTES,ROSARIO,20,CORDOBA,ROSARIO,5074,UNICO,CORRIENTES Y SANTA FE,125 UNICO > CORRIENTES Y SANTA FE
