colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
110,42,146,110,49,27 DE FEBRERO,ROSARIO,83,CORRIENTES,ROSARIO,1740,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,49,27 DE FEBRERO,ROSARIO,102,DORREGO,ROSARIO,1551,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,49,27 DE FEBRERO,ROSARIO,50,ESPAÑA,ROSARIO,1080,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,49,27 DE FEBRERO,ROSARIO,75,MITRE,ROSARIO,8744,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,49,27 DE FEBRERO,ROSARIO,115,PARAGUAY,ROSARIO,1265,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,284,CALLE 1816,ROSARIO,2169,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,284,CALLE 1816,ROSARIO,6054,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,282,CAMPBELL,ROSARIO,3718,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,457,JUAN PABLO II,ROSARIO,3732,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,448,QOM,ROSARIO,2966,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,463,QOMPI,ROSARIO,3076,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,283,ABORIG. ARGENTINOS,ROSARIO,393,TAREGUEC,ROSARIO,2600,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,164,AMENABAR,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,4347,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,235,24 DE SETIEMBRE,ROSARIO,4444,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,34,ALMAFUERTE,ROSARIO,1040,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,34,ALMAFUERTE,ROSARIO,1568,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,25,AVELLANEDA,ROSARIO,134,DEL V. IBERLUCEA,ROSARIO,1382,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,25,AVELLANEDA,ROSARIO,134,DEL V. IBERLUCEA,ROSARIO,1658,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,26,FRENCH,ROSARIO,1020,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,26,FRENCH,ROSARIO,9913,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,25,AVELLANEDA,ROSARIO,138,GORRITI,ROSARIO,1423,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,138,GORRITI,ROSARIO,1913,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,25,AVELLANEDA,ROSARIO,93,J. J. PASO,ROSARIO,6898,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,25,AVELLANEDA,ROSARIO,93,J. J. PASO,ROSARIO,7905,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,25,AVELLANEDA,ROSARIO,39,VELEZ SARSFIELD,ROSARIO,1046,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
110,42,146,110,18805,AVENIDA OVIDIO LAGOS,ROSARIO,19561,BOULEVARD SEGUÍ,ROSARIO,OV. LAGOS Y BVD SEGUI HACIA ALV ACEB ALB,UNICO,GENOVA Y GARCIA DEL COSIO,110 UNICO > GENOVA Y GARCIA DEL COSIO
110,42,146,110,45,AYALA GAUNA,ROSARIO,46,JOSE COLOMBRES,ROSARIO,1074,UNICO,AB ARGENTINOS Y J P II,110 UNICO > AB ARGENTINOS Y J P II
