colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
106,4,20,106,236,25 DE MAYO (Ibarlucea),IBARLUCEA,237,CORDOBA (Ibarlucea),IBARLUCEA,2055,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,49,27 DE FEBRERO,ROSARIO,119,LAPRIDA,ROSARIO,8046,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,49,27 DE FEBRERO,ROSARIO,119,LAPRIDA,ROSARIO,8046,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,34,ALMAFUERTE,ROSARIO,3133,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,34,ALMAFUERTE,ROSARIO,3133,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,34,ALMAFUERTE,ROSARIO,3328,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,255,A. SABIN,ROSARIO,34,ALMAFUERTE,ROSARIO,3328,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,25,AVELLANEDA,ROSARIO,6732,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,25,AVELLANEDA,ROSARIO,6732,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,264,CASILDA,ROSARIO,5195,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,264,CASILDA,ROSARIO,5195,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,264,CASILDA,ROSARIO,7056,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,255,A. SABIN,ROSARIO,264,CASILDA,ROSARIO,7056,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,735,DON BOSCO,ROSARIO,6748,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,735,DON BOSCO,ROSARIO,6748,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,719,DON ORIONE,ROSARIO,5980,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,255,A. SABIN,ROSARIO,719,DON ORIONE,ROSARIO,5980,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,26,FRENCH,ROSARIO,2212,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,26,FRENCH,ROSARIO,2212,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,26,FRENCH,ROSARIO,3451,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,255,A. SABIN,ROSARIO,26,FRENCH,ROSARIO,3451,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,97,GENOVA,ROSARIO,3852,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,97,GENOVA,ROSARIO,3852,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,138,GORRITI,ROSARIO,6578,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,138,GORRITI,ROSARIO,6578,ROJA,M. SANTAFESINOS E ISOLA,106 ROJA > M. SANTAFESINOS E ISOLA
106,4,20,106,255,A. SABIN,ROSARIO,452,J. INGENIEROS,ROSARIO,6430,NEGRA,COMUNA DE IBARLUCEA,106 NEGRA > COMUNA DE IBARLUCEA
106,4,20,106,255,A. SABIN,ROSARIO,452,J. INGENIEROS,ROSARIO,6430,ROJA,M. GARCIA,106 ROJA > M. GARCIA
106,4,20,106,255,A. SABIN,ROSARIO,93,J. J. PASO,ROSARIO,2100,NEGRA,M. SANTAFESINOS E ISOLA,106 NEGRA > M. SANTAFESINOS E ISOLA
