colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
146,52,146,146,199,3 DE FEBRERO,ROSARIO,159,JUAN M. DE ROSAS,ROSARIO,5122,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,199,3 DE FEBRERO,ROSARIO,159,JUAN M. DE ROSAS,ROSARIO,5122,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,199,3 DE FEBRERO,ROSARIO,147,L. N. ALEM,ROSARIO,4714,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,199,3 DE FEBRERO,ROSARIO,147,L. N. ALEM,ROSARIO,4714,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,199,3 DE FEBRERO,ROSARIO,119,LAPRIDA,ROSARIO,7310,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,199,3 DE FEBRERO,ROSARIO,119,LAPRIDA,ROSARIO,7310,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,25,AVELLANEDA,ROSARIO,1451,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,25,AVELLANEDA,ROSARIO,1451,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,182,C. ARGENTINO,ROSARIO,1729,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,182,C. ARGENTINO,ROSARIO,1729,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,36,CARBALLO,ROSARIO,1042,NEGRA,NTRA SRA Y LITUANIA,146 NEGRA > NTRA SRA Y LITUANIA
146,52,146,146,30,ALBERDI,ROSARIO,36,CARBALLO,ROSARIO,1042,ROJA,MS STAFESINOS E ISOLA,146 ROJA > MS STAFESINOS E ISOLA
146,52,146,146,30,ALBERDI,ROSARIO,36,CARBALLO,ROSARIO,1682,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,36,CARBALLO,ROSARIO,1682,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,31,HUMBERTO PRIMERO,ROSARIO,1024,NEGRA,NTRA SRA Y LITUANIA,146 NEGRA > NTRA SRA Y LITUANIA
146,52,146,146,30,ALBERDI,ROSARIO,31,HUMBERTO PRIMERO,ROSARIO,1024,ROJA,MS STAFESINOS E ISOLA,146 ROJA > MS STAFESINOS E ISOLA
146,52,146,146,30,ALBERDI,ROSARIO,93,J. J. PASO,ROSARIO,1498,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,93,J. J. PASO,ROSARIO,1498,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,62,JUNIN,ROSARIO,1524,NEGRA,NTRA SRA Y LITUANIA,146 NEGRA > NTRA SRA Y LITUANIA
146,52,146,146,30,ALBERDI,ROSARIO,62,JUNIN,ROSARIO,1524,ROJA,MS STAFESINOS E ISOLA,146 ROJA > MS STAFESINOS E ISOLA
146,52,146,146,30,ALBERDI,ROSARIO,645,MONGSFELD,ROSARIO,4877,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,645,MONGSFELD,ROSARIO,4877,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
146,52,146,146,30,ALBERDI,ROSARIO,39,VELEZ SARSFIELD,ROSARIO,1097,NEGRA,ACEVEDO Y J B JUSTO,146 NEGRA > ACEVEDO Y J B JUSTO
146,52,146,146,30,ALBERDI,ROSARIO,39,VELEZ SARSFIELD,ROSARIO,1097,ROJA,BARRIO HOSTAL,146 ROJA > BARRIO HOSTAL
