colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
139,35,18,139,201,1ERA. JUNTA,ROSARIO,49,27 DE FEBRERO,ROSARIO,1903,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,49,27 DE FEBRERO,ROSARIO,119,LAPRIDA,ROSARIO,8046,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,171,9 DE JULIO,ROSARIO,136,SUCRE,ROSARIO,3061,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,95,ARIJON,ROSARIO,83,CORRIENTES,ROSARIO,4854,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,65,ENTRE RIOS,ROSARIO,3860,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,50,ESPAÑA,ROSARIO,9664,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,82,ITALIA,ROSARIO,2694,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,247,MELIAN,ROSARIO,8882,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,115,PARAGUAY,ROSARIO,2118,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,95,ARIJON,ROSARIO,61,PTE. ROCA,ROSARIO,2742,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,71,BALCARCE,ROSARIO,215,S. DE BUSTAMANTE,ROSARIO,5938,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,246,BATLLE Y ORDOÑEZ,ROSARIO,247,MELIAN,ROSARIO,2081,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,246,BATLLE Y ORDOÑEZ,ROSARIO,96,MORENO,ROSARIO,2835,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,246,BATLLE Y ORDOÑEZ,ROSARIO,53,OROÑO,ROSARIO,5574,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,246,BATLLE Y ORDOÑEZ,ROSARIO,53,OROÑO,ROSARIO,6926,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,203,BUENOS AIRES,ROSARIO,209,CERRITO,ROSARIO,7707,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,203,BUENOS AIRES,ROSARIO,139,LA PAZ,ROSARIO,7208,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,203,BUENOS AIRES,ROSARIO,248,OCAMPO,ROSARIO,3033,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,203,BUENOS AIRES,ROSARIO,200,PASCO,ROSARIO,7281,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,19,CAFFERATA,ROSARIO,20,CORDOBA,ROSARIO,1002,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,19,CAFFERATA,ROSARIO,573,RIOJA,ROSARIO,8476,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,434,CARRIEGO,ROSARIO,37,MENDOZA,ROSARIO,7856,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,434,CARRIEGO,ROSARIO,66,SAN JUAN,ROSARIO,2857,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,434,CARRIEGO,ROSARIO,80,SAN LUIS,ROSARIO,5679,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,102,DORREGO,ROSARIO,482,H. DE LA QUINTANA,ROSARIO,7312,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,102,DORREGO,ROSARIO,305,MADRE CABRINI,ROSARIO,5129,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,102,DORREGO,ROSARIO,467,PIEDRAS,ROSARIO,8199,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,102,DORREGO,ROSARIO,107,REGIMIENTO 11,ROSARIO,5972,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,102,DORREGO,ROSARIO,215,S. DE BUSTAMANTE,ROSARIO,3728,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,58,FRANCIA,ROSARIO,20,CORDOBA,ROSARIO,1308,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,82,ITALIA,ROSARIO,444,GIACCONE,ROSARIO,7552,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,159,JUAN M. DE ROSAS,ROSARIO,49,27 DE FEBRERO,ROSARIO,8072,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,159,JUAN M. DE ROSAS,ROSARIO,403,COCHABAMBA,ROSARIO,5782,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,159,JUAN M. DE ROSAS,ROSARIO,377,ITUZAINGO,ROSARIO,5899,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,159,JUAN M. DE ROSAS,ROSARIO,125,RIOBAMBA,ROSARIO,4690,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,159,JUAN M. DE ROSAS,ROSARIO,213,VIAMONTE,ROSARIO,6416,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,54,LAMADRID,ROSARIO,71,BALCARCE,ROSARIO,2602,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,54,LAMADRID,ROSARIO,96,MORENO,ROSARIO,2337,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,54,LAMADRID,ROSARIO,96,MORENO,ROSARIO,8377,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,119,LAPRIDA,ROSARIO,171,9 DE JULIO,ROSARIO,1649,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,119,LAPRIDA,ROSARIO,66,SAN JUAN,ROSARIO,1369,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,162,MAIPU,ROSARIO,171,9 DE JULIO,ROSARIO,1948,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,96,MORENO,ROSARIO,246,BATLLE Y ORDOÑEZ,ROSARIO,2191,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,42,NTRA. SRA. ROSARIO,ROSARIO,83,CORRIENTES,ROSARIO,8787,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,42,NTRA. SRA. ROSARIO,ROSARIO,65,ENTRE RIOS,ROSARIO,5058,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,42,NTRA. SRA. ROSARIO,ROSARIO,82,ITALIA,ROSARIO,4297,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,53,OROÑO,ROSARIO,95,ARIJON,ROSARIO,1876,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,53,OROÑO,ROSARIO,54,LAMADRID,ROSARIO,1092,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,53,OROÑO,ROSARIO,42,NTRA. SRA. ROSARIO,ROSARIO,1309,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,53,OROÑO,ROSARIO,107,REGIMIENTO 11,ROSARIO,7133,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,194,PARANA,ROSARIO,199,3 DE FEBRERO,ROSARIO,2860,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,33,PELLEGRINI,ROSARIO,203,BUENOS AIRES,ROSARIO,1916,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,33,PELLEGRINI,ROSARIO,159,JUAN M. DE ROSAS,ROSARIO,1569,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,33,PELLEGRINI,ROSARIO,119,LAPRIDA,ROSARIO,1732,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,33,PELLEGRINI,ROSARIO,162,MAIPU,ROSARIO,7927,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,750,PJE. 507,ROSARIO,96,MORENO,ROSARIO,6658,UNICO,BV OROÑO Y LAMADRID,139 UNICO > BV OROÑO Y LAMADRID
139,35,18,139,573,RIOJA,ROSARIO,25,AVELLANEDA,ROSARIO,8856,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,573,RIOJA,ROSARIO,465,CASTELLANOS,ROSARIO,4593,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,573,RIOJA,ROSARIO,426,S. BAYO,ROSARIO,7098,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,687,BARON DE MAUA,ROSARIO,5462,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,83,CORRIENTES,ROSARIO,978,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,83,CORRIENTES,ROSARIO,1735,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,102,DORREGO,ROSARIO,8844,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,58,FRANCIA,ROSARIO,1504,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,1488,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,53,OROÑO,ROSARIO,1339,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,91,OVIDIO LAGOS,ROSARIO,1657,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,61,PTE. ROCA,ROSARIO,4271,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
139,35,18,139,66,SAN JUAN,ROSARIO,210,RICCHERI,ROSARIO,8002,UNICO,9 DE JULIO Y CARRIEGO,139 UNICO > 9 DE JULIO Y CARRIEGO
