colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
142,48,146,142,201,1ERA. JUNTA,ROSARIO,49,27 DE FEBRERO,ROSARIO,1903,A,CARREFOUR,142 A > CARREFOUR
142,48,146,142,201,1ERA. JUNTA,ROSARIO,49,27 DE FEBRERO,ROSARIO,1903,NEGRA,FUNES,142 NEGRA > FUNES
142,48,146,142,201,1ERA. JUNTA,ROSARIO,49,27 DE FEBRERO,ROSARIO,1903,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,835,MONTEVIDEO (VGG),VILLA GOBERNADOR GALVEZ,9037,A,CARREFOUR,142 A > CARREFOUR
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,835,MONTEVIDEO (VGG),VILLA GOBERNADOR GALVEZ,9037,A,CEMENTERIO VGG,142 A > CEMENTERIO VGG
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,835,MONTEVIDEO (VGG),VILLA GOBERNADOR GALVEZ,9037,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,835,MONTEVIDEO (VGG),VILLA GOBERNADOR GALVEZ,9037,ROJA,CEMENTERIO VGG,142 ROJA > CEMENTERIO VGG
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,873,PJE. CAPUCHINOS (VGG),VILLA GOBERNADOR GALVEZ,9801,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,669,PJE. LOS ANDES (VGG),VILLA GOBERNADOR GALVEZ,5251,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,669,PJE. LOS ANDES (VGG),VILLA GOBERNADOR GALVEZ,8274,ROJA,CEMENTERIO VGG,142 ROJA > CEMENTERIO VGG
142,48,146,142,596,ALFONSIN ( RUTA 26) (VGG),VILLA GOBERNADOR GALVEZ,571,SOLDADO AGUIRRE (VGG),VILLA GOBERNADOR GALVEZ,4808,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,99,ALSINA,ROSARIO,20,CORDOBA,ROSARIO,6712,NEGRA,FUNES,142 NEGRA > FUNES
142,48,146,142,99,ALSINA,ROSARIO,20,CORDOBA,ROSARIO,6712,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,99,ALSINA,ROSARIO,66,SAN JUAN,ROSARIO,8551,NEGRA,FUNES,142 NEGRA > FUNES
142,48,146,142,99,ALSINA,ROSARIO,66,SAN JUAN,ROSARIO,8551,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
142,48,146,142,99,ALSINA,ROSARIO,80,SAN LUIS,ROSARIO,8452,NEGRA,FUNES,142 NEGRA > FUNES
142,48,146,142,99,ALSINA,ROSARIO,80,SAN LUIS,ROSARIO,8452,ROJA,BARRIO RUCCI,142 ROJA > BARRIO RUCCI
