colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,532,CASACUBERTA,ROSARIO,3681,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,532,CASACUBERTA,ROSARIO,7802,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,412,E. ALIPPI,ROSARIO,4041,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,412,E. ALIPPI,ROSARIO,6376,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,55,EVA PERON,ROSARIO,2927,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,643,LOS PODESTA,ROSARIO,5557,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,643,LOS PODESTA,ROSARIO,8488,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,443,O HIGGINS,ROSARIO,2942,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,443,O HIGGINS,ROSARIO,5274,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,441,ALVAREZ CONDARCO,ROSARIO,494,PARRAVICINI,ROSARIO,3304,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,714,ANGELOME (Funes),FUNES,270,RUTA NAC. 9 (Funes),FUNES,7831,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,95,ARIJON,ROSARIO,304,CERESETO,ROSARIO,2892,NEGRO,CERESETO Y M CABRINI,133 NEGRO > CERESETO Y M CABRINI
133,47,146,133,95,ARIJON,ROSARIO,304,CERESETO,ROSARIO,2892,VERDE,CERESETO Y M CABRINI,133 VERDE > CERESETO Y M CABRINI
133,47,146,133,95,ARIJON,ROSARIO,91,OVIDIO LAGOS,ROSARIO,7379,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,95,ARIJON,ROSARIO,91,OVIDIO LAGOS,ROSARIO,7379,VERDE,M DE CONCENTRACION,133 VERDE > M DE CONCENTRACION
133,47,146,133,59,AYACUCHO,ROSARIO,49,27 DE FEBRERO,ROSARIO,3206,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,59,AYACUCHO,ROSARIO,49,27 DE FEBRERO,ROSARIO,3206,VERDE,M DE CONCENTRACION,133 VERDE > M DE CONCENTRACION
133,47,146,133,59,AYACUCHO,ROSARIO,335,AYOLAS,ROSARIO,8068,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,59,AYACUCHO,ROSARIO,335,AYOLAS,ROSARIO,8068,VERDE,M DE CONCENTRACION,133 VERDE > M DE CONCENTRACION
133,47,146,133,59,AYACUCHO,ROSARIO,403,COCHABAMBA,ROSARIO,6950,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
133,47,146,133,59,AYACUCHO,ROSARIO,403,COCHABAMBA,ROSARIO,6950,VERDE,M DE CONCENTRACION,133 VERDE > M DE CONCENTRACION
133,47,146,133,59,AYACUCHO,ROSARIO,127,DEAN FUNES,ROSARIO,3394,NEGRO,FUNES NEGRO,133 NEGRO > FUNES NEGRO
