colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
131,32,18,131,49,27 DE FEBRERO,ROSARIO,71,BALCARCE,ROSARIO,7969,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,383,CALLAO,ROSARIO,9541,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,102,DORREGO,ROSARIO,1289,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,102,DORREGO,ROSARIO,1551,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,1822,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,5537,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,53,OROÑO,ROSARIO,1450,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,53,OROÑO,ROSARIO,4400,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,91,OVIDIO LAGOS,ROSARIO,1791,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,123,SANTIAGO,ROSARIO,1328,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,49,27 DE FEBRERO,ROSARIO,123,SANTIAGO,ROSARIO,4516,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,171,9 DE JULIO,ROSARIO,67,C. COLON,ROSARIO,9697,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,171,9 DE JULIO,ROSARIO,147,L. N. ALEM,ROSARIO,6210,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,171,9 DE JULIO,ROSARIO,84,PRIMERO DE MAYO,ROSARIO,7502,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,345,ANT. C. A SOLDINI,ROSARIO,346,BIARRITZ,ROSARIO,2358,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,345,ANT. C. A SOLDINI,ROSARIO,91,OVIDIO LAGOS,ROSARIO,3359,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,345,ANT. C. A SOLDINI,ROSARIO,374,PUNTA DEL INDIO,ROSARIO,3314,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,18805,AVENIDA OVIDIO LAGOS,ROSARIO,19561,BOULEVARD SEGUÍ,ROSARIO,OV. LAGOS Y BVD SEGUI HACIA ALV ACEB ALB,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,124,BERUTI,ROSARIO,125,RIOBAMBA,ROSARIO,1338,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,67,C. COLON,ROSARIO,403,COCHABAMBA,ROSARIO,6396,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,67,C. COLON,ROSARIO,377,ITUZAINGO,ROSARIO,9596,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,67,C. COLON,ROSARIO,33,PELLEGRINI,ROSARIO,6569,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,67,C. COLON,ROSARIO,143,ZEBALLOS,ROSARIO,6084,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,209,CERRITO,ROSARIO,124,BERUTI,ROSARIO,9877,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,209,CERRITO,ROSARIO,619,CHACABUCO,ROSARIO,5599,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,209,CERRITO,ROSARIO,337,NECOCHEA,ROSARIO,5579,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,353,COPACABANA,ROSARIO,346,BIARRITZ,ROSARIO,2402,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,353,COPACABANA,ROSARIO,374,PUNTA DEL INDIO,ROSARIO,2496,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,353,COPACABANA,ROSARIO,369,SAN JUAN DE LUZ,ROSARIO,2553,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,715,DE LA LIBERTAD,ROSARIO,67,C. COLON,ROSARIO,5877,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,102,DORREGO,ROSARIO,331,GALVEZ,ROSARIO,8930,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,50,ESPAÑA,ROSARIO,49,27 DE FEBRERO,ROSARIO,5375,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,171,9 DE JULIO,ROSARIO,9376,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,403,COCHABAMBA,ROSARIO,7790,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,377,ITUZAINGO,ROSARIO,6475,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,37,MENDOZA,ROSARIO,5811,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,158,MONTEVIDEO,ROSARIO,5345,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,33,PELLEGRINI,ROSARIO,5181,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,125,RIOBAMBA,ROSARIO,7187,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,50,ESPAÑA,ROSARIO,213,VIAMONTE,ROSARIO,9875,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,159,JUAN M. DE ROSAS,ROSARIO,37,MENDOZA,ROSARIO,4950,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,337,NECOCHEA,ROSARIO,199,3 DE FEBRERO,ROSARIO,7458,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,209,CERRITO,ROSARIO,9232,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,403,COCHABAMBA,ROSARIO,3391,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,377,ITUZAINGO,ROSARIO,5499,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,37,MENDOZA,ROSARIO,9236,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,158,MONTEVIDEO,ROSARIO,7792,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,200,PASCO,ROSARIO,6684,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,33,PELLEGRINI,ROSARIO,6725,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,337,NECOCHEA,ROSARIO,143,ZEBALLOS,ROSARIO,4279,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,605,OMAR CARRASCO,ROSARIO,248,OCAMPO,ROSARIO,7364,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,49,27 DE FEBRERO,ROSARIO,5139,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,376,5 DE AGOSTO,ROSARIO,2516,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,376,5 DE AGOSTO,ROSARIO,4908,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,164,AMENABAR,ROSARIO,1619,UNICO,AV LIBERTAD Y SAN JUAN IDA,131 UNICO > AV LIBERTAD Y SAN JUAN IDA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,164,AMENABAR,ROSARIO,9441,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
131,32,18,131,91,OVIDIO LAGOS,ROSARIO,64,ANDRADE,ROSARIO,5698,UNICO,PTE GALLEGO VUELTA,131 UNICO > PTE GALLEGO VUELTA
