colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
113,11,20,113,49,27 DE FEBRERO,ROSARIO,71,BALCARCE,ROSARIO,7969,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,49,27 DE FEBRERO,ROSARIO,383,CALLAO,ROSARIO,9541,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,49,27 DE FEBRERO,ROSARIO,58,FRANCIA,ROSARIO,6502,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,49,27 DE FEBRERO,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,1822,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,49,27 DE FEBRERO,ROSARIO,150,MARTIN RODRIGUEZ,ROSARIO,5537,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,49,27 DE FEBRERO,ROSARIO,53,OROÑO,ROSARIO,1450,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,49,27 DE FEBRERO,ROSARIO,53,OROÑO,ROSARIO,4400,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,49,27 DE FEBRERO,ROSARIO,91,OVIDIO LAGOS,ROSARIO,1791,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,49,27 DE FEBRERO,ROSARIO,123,SANTIAGO,ROSARIO,1328,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,49,27 DE FEBRERO,ROSARIO,123,SANTIAGO,ROSARIO,4516,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,49,27 DE FEBRERO,ROSARIO,145,SUIPACHA,ROSARIO,6024,UNICO,AV. SALVADOR ALLENDE Y NANSEN,113 UNICO > AV. SALVADOR ALLENDE Y NANSEN
113,11,20,113,30,ALBERDI,ROSARIO,34,ALMAFUERTE,ROSARIO,1293,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,30,ALBERDI,ROSARIO,36,CARBALLO,ROSARIO,1042,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,30,ALBERDI,ROSARIO,93,J. J. PASO,ROSARIO,1555,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,30,ALBERDI,ROSARIO,62,JUNIN,ROSARIO,1524,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
113,11,20,113,30,ALBERDI,ROSARIO,39,VELEZ SARSFIELD,ROSARIO,1575,UNICO,COMPLEJO HAB. DE GRA Y GUTIERR,113 UNICO > COMPLEJO HAB. DE GRA Y GUTIERR
