colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
134,16,20,134,95,ARIJON,ROSARIO,71,BALCARCE,ROSARIO,2184,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,383,CALLAO,ROSARIO,8817,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,95,ARIJON,ROSARIO,35,CARLOS M. ALVEAR,ROSARIO,9494,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,304,CERESETO,ROSARIO,2892,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,95,ARIJON,ROSARIO,102,DORREGO,ROSARIO,2884,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,82,ITALIA,ROSARIO,2694,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,96,MORENO,ROSARIO,3676,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,53,OROÑO,ROSARIO,3008,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,115,PARAGUAY,ROSARIO,2118,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,95,ARIJON,ROSARIO,61,PTE. ROCA,ROSARIO,2742,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,721,ARISTOB. DEL VALLE,ROSARIO,383,CALLAO,ROSARIO,7280,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,383,CALLAO,ROSARIO,375,CAZADORES,ROSARIO,2561,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,83,CORRIENTES,ROSARIO,49,27 DE FEBRERO,ROSARIO,6213,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,171,9 DE JULIO,ROSARIO,5844,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,164,AMENABAR,ROSARIO,9402,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,110,BIEDMA,ROSARIO,3923,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,140,CATAMARCA,ROSARIO,8022,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,225,CENTENO,ROSARIO,8157,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,209,CERRITO,ROSARIO,4782,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,20,CORDOBA,ROSARIO,5074,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,127,DEAN FUNES,ROSARIO,8246,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,28,DR. F. RIVA,ROSARIO,2913,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,331,GALVEZ,ROSARIO,6472,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,181,GARIBALDI,ROSARIO,2173,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,224,J. DE GARAY,ROSARIO,4794,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,139,LA PAZ,ROSARIO,6756,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,37,MENDOZA,ROSARIO,4096,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,357,MILAN,ROSARIO,2422,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,158,MONTEVIDEO,ROSARIO,6052,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,42,NTRA. SRA. ROSARIO,ROSARIO,9958,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,248,OCAMPO,ROSARIO,5263,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,200,PASCO,ROSARIO,4513,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,33,PELLEGRINI,ROSARIO,5934,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,157,R. ROSS,ROSARIO,9999,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,215,S. DE BUSTAMANTE,ROSARIO,4262,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,24,SALTA,ROSARIO,7040,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,80,SAN LUIS,ROSARIO,1853,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,57,SANTA FE,ROSARIO,4471,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,104,SEGUI,ROSARIO,2539,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,146,URIBURU,ROSARIO,3842,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,77,URQUIZA,ROSARIO,9868,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,252,URUGUAY,ROSARIO,2464,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,83,CORRIENTES,ROSARIO,76,VIRASORO,ROSARIO,2224,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,65,ENTRE RIOS,ROSARIO,171,9 DE JULIO,ROSARIO,8317,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,65,ENTRE RIOS,ROSARIO,403,COCHABAMBA,ROSARIO,6001,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,65,ENTRE RIOS,ROSARIO,20,CORDOBA,ROSARIO,8401,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,65,ENTRE RIOS,ROSARIO,33,PELLEGRINI,ROSARIO,6754,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,65,ENTRE RIOS,ROSARIO,66,SAN JUAN,ROSARIO,1466,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,65,ENTRE RIOS,ROSARIO,101,SAN LORENZO,ROSARIO,9337,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,11183,ENTRE RÍOS,ROSARIO,171,9 DE JULIO,ROSARIO,0308,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,11183,ENTRE RÍOS,ROSARIO,20,CORDOBA,ROSARIO,0821,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,235,24 DE SETIEMBRE,ROSARIO,4101,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,336,AMEGHINO,ROSARIO,5026,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,225,CENTENO,ROSARIO,6799,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,277,COULIN,ROSARIO,8355,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,399,J. CANALS,ROSARIO,8168,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,602,JUJUY,ROSARIO,7988,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,50,ESPAÑA,ROSARIO,227,PTE. QUINTANA,ROSARIO,9262,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,58,FRANCIA,ROSARIO,208,MADRES PLAZA 25 DE MAYO,ROSARIO,1943,UNICO,ESTACION ROSARIO NORTE,134 UNICO > ESTACION ROSARIO NORTE
134,16,20,134,155,G. BROWN,ROSARIO,35,CARLOS M. ALVEAR,ROSARIO,9056,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
134,16,20,134,155,G. BROWN,ROSARIO,82,ITALIA,ROSARIO,4228,UNICO,PUEYRREDON HASTA ARIJON,134 UNICO > PUEYRREDON HASTA ARIJON
