colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
102N,38,146,102N,209,CERRITO,ROSARIO,124,BERUTI,ROSARIO,4369,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,619,CHACABUCO,ROSARIO,377,ITUZAINGO,ROSARIO,8017,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,20,CORDOBA,ROSARIO,108,D. CRESPO,ROSARIO,1361,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,20,CORDOBA,ROSARIO,58,FRANCIA,ROSARIO,8869,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,20,CORDOBA,ROSARIO,53,OROÑO,ROSARIO,8289,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,20,CORDOBA,ROSARIO,91,OVIDIO LAGOS,ROSARIO,6554,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,20,CORDOBA,ROSARIO,156,PUEYRREDON,ROSARIO,9128,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,432,GAMBARTES,ROSARIO,229,KENNEDY,ROSARIO,9418,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,432,GAMBARTES,ROSARIO,323,PALESTINA,ROSARIO,2824,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,432,GAMBARTES,ROSARIO,808,PANIZZA,ROSARIO,7850,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,432,GAMBARTES,ROSARIO,462,TABARE,ROSARIO,4052,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,163,H. YRIGOYEN,ROSARIO,511,CARHUE,ROSARIO,3509,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,163,H. YRIGOYEN,ROSARIO,262,DARREGUEIRA,ROSARIO,9345,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,163,H. YRIGOYEN,ROSARIO,342,MEDRANO,ROSARIO,3378,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,163,H. YRIGOYEN,ROSARIO,287,V. GOMEZ,ROSARIO,3340,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,457,JUAN PABLO II,ROSARIO,436,L. BRAILLE,ROSARIO,3583,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,457,JUAN PABLO II,ROSARIO,790,MINA CLAVERO,ROSARIO,7301,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,229,KENNEDY,ROSARIO,349,L. GIANNEO NORTE,ROSARIO,6652,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,349,L. GIANNEO NORTE,ROSARIO,229,KENNEDY,ROSARIO,2394,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,349,L. GIANNEO NORTE,ROSARIO,293,PALLIERE,ROSARIO,6977,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
102N,38,146,102N,228,L. GIANNEO SUR,ROSARIO,278,Z. PEREYRA,ROSARIO,5758,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,147,L. N. ALEM,ROSARIO,199,3 DE FEBRERO,ROSARIO,9114,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,147,L. N. ALEM,ROSARIO,403,COCHABAMBA,ROSARIO,8054,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,147,L. N. ALEM,ROSARIO,33,PELLEGRINI,ROSARIO,9819,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,147,L. N. ALEM,ROSARIO,143,ZEBALLOS,ROSARIO,8574,NEGRA,CIUDAD UNIVERSITARIA,102N NEGRA > CIUDAD UNIVERSITARIA
102N,38,146,102N,318,LOS COCOS,ROSARIO,163,H. YRIGOYEN,ROSARIO,9749,NEGRA,OLIMPICO,102N NEGRA > OLIMPICO
