colectivo_value,colectivo_idLinea,colectivo_identidad,colectivo_name,calle_id,calle_name,calle_city,interseccion_id,interseccion_name,interseccion_city,parada,bandera,destino,destinoRaw
102R,2,20,102R,62,JUNIN,ROSARIO,58,FRANCIA,ROSARIO,1748,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,62,JUNIN,ROSARIO,63,MONTEAGUDO,ROSARIO,1121,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,62,JUNIN,ROSARIO,205,RAWSON,ROSARIO,1925,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,233,L. BATLLE,ROSARIO,560,BERNA,ROSARIO,3904,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,233,L. BATLLE,ROSARIO,394,CULLEN Y UGARTE,ROSARIO,2656,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,233,L. BATLLE,ROSARIO,518,G. DE LA VEGA,ROSARIO,3577,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,233,L. BATLLE,ROSARIO,234,TALCAHUANO,ROSARIO,2049,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,147,L. N. ALEM,ROSARIO,199,3 DE FEBRERO,ROSARIO,9114,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,147,L. N. ALEM,ROSARIO,403,COCHABAMBA,ROSARIO,8054,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,147,L. N. ALEM,ROSARIO,33,PELLEGRINI,ROSARIO,9819,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,147,L. N. ALEM,ROSARIO,143,ZEBALLOS,ROSARIO,8574,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,466,LIMITE MUNICIPIO,ROSARIO,745,CALLE 1326,ROSARIO,6609,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,466,LIMITE MUNICIPIO,ROSARIO,551,CALLE 1364,ROSARIO,3834,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,466,LIMITE MUNICIPIO,ROSARIO,233,L. BATLLE,ROSARIO,5329,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,466,LIMITE MUNICIPIO,ROSARIO,301,MORROW,ROSARIO,8296,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,466,LIMITE MUNICIPIO,ROSARIO,815,TRES SARGENTOS,ROSARIO,7991,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,37,MENDOZA,ROSARIO,203,BUENOS AIRES,ROSARIO,6744,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,37,MENDOZA,ROSARIO,162,MAIPU,ROSARIO,9145,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,37,MENDOZA,ROSARIO,75,MITRE,ROSARIO,5771,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,37,MENDOZA,ROSARIO,84,PRIMERO DE MAYO,ROSARIO,1175,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,37,MENDOZA,ROSARIO,27,SAN MARTIN,ROSARIO,1629,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,338,MOLINA,ROSARIO,141,LARRECHEA,ROSARIO,9980,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,338,MOLINA,ROSARIO,88,PERDRIEL,ROSARIO,4410,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,338,MOLINA,ROSARIO,172,SUPERI,ROSARIO,9028,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,360,PACHECO,ROSARIO,261,8 DE NOVIEMBRE,ROSARIO,2439,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,360,PACHECO,ROSARIO,564,CONFEDERACION,ROSARIO,3951,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,200,PASCO,ROSARIO,59,AYACUCHO,ROSARIO,5778,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,200,PASCO,ROSARIO,337,NECOCHEA,ROSARIO,9110,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,776,PAVLOV,ROSARIO,593,GHIRALDO,ROSARIO,6960,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,776,PAVLOV,ROSARIO,60,L. VILA,ROSARIO,8885,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,464,POBLET,ROSARIO,183,MATHEU,ROSARIO,3094,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,385,POLLEDO,ROSARIO,329,CIUDADELA,ROSARIO,3458,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,125,RIOBAMBA,ROSARIO,59,AYACUCHO,ROSARIO,6863,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,125,RIOBAMBA,ROSARIO,67,C. COLON,ROSARIO,6039,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,125,RIOBAMBA,ROSARIO,619,CHACABUCO,ROSARIO,8962,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,125,RIOBAMBA,ROSARIO,165,ESMERALDA,ROSARIO,1622,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,125,RIOBAMBA,ROSARIO,337,NECOCHEA,ROSARIO,9117,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,675,RIVADAVIA,ROSARIO,71,BALCARCE,ROSARIO,5355,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,675,RIVADAVIA,ROSARIO,35,CARLOS M. ALVEAR,ROSARIO,5380,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,675,RIVADAVIA,ROSARIO,156,PUEYRREDON,ROSARIO,9971,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,286,SALVAT,ROSARIO,420,PJE. PEATONAL,ROSARIO,8057,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,286,SALVAT,ROSARIO,219,VILLA DEL PARQUE,ROSARIO,3847,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,80,SAN LUIS,ROSARIO,83,CORRIENTES,ROSARIO,504,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,80,SAN LUIS,ROSARIO,65,ENTRE RIOS,ROSARIO,953,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,80,SAN LUIS,ROSARIO,65,ENTRE RIOS,ROSARIO,1992,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,80,SAN LUIS,ROSARIO,82,ITALIA,ROSARIO,8745,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,80,SAN LUIS,ROSARIO,61,PTE. ROCA,ROSARIO,5619,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,57,SANTA FE,ROSARIO,65,ENTRE RIOS,ROSARIO,5603,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,57,SANTA FE,ROSARIO,119,LAPRIDA,ROSARIO,7313,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,57,SANTA FE,ROSARIO,61,PTE. ROCA,ROSARIO,6633,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,57,SANTA FE,ROSARIO,27,SAN MARTIN,ROSARIO,1805,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,114,SORRENTO,ROSARIO,290,CASIANO CASAS,ROSARIO,2354,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,114,SORRENTO,ROSARIO,260,INT. LAMAS,ROSARIO,3068,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,114,SORRENTO,ROSARIO,275,RENAN,ROSARIO,2149,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,172,SUPERI,ROSARIO,250,BOEDO,ROSARIO,2740,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,39,VELEZ SARSFIELD,ROSARIO,408,FALUCHO,ROSARIO,2662,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,39,VELEZ SARSFIELD,ROSARIO,63,MONTEAGUDO,ROSARIO,8994,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,39,VELEZ SARSFIELD,ROSARIO,149,THEDY,ROSARIO,1480,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,39,VELEZ SARSFIELD,ROSARIO,78,VERA MUJICA,ROSARIO,1220,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,238,B. LEVI,ROSARIO,2164,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,510,CALLE 1331,ROSARIO,3877,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,688,CONWAY,ROSARIO,5464,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,688,CONWAY,ROSARIO,7925,ROJA,CLUB LOGARITMO,102R ROJA > CLUB LOGARITMO
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,220,PJE. 1333,ROSARIO,2010,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,219,VILLA DEL PARQUE,ROSARIO,315,ROBLES,ROSARIO,4606,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
102R,2,20,102R,703,WHEELWRIGHT,ROSARIO,96,MORENO,ROSARIO,5752,ROJA,CIUDAD UNIVERSITARIA,102R ROJA > CIUDAD UNIVERSITARIA
